ticker,earn_date,sig,entry_date,entry,first12,mcap_pit,tier,sector,industry,profitable,lumpy,val_ok,rev_yoy,pe,ps,ret6,xs6,ret12,xs12,ret24,xs24
SDGR,2024-07-31,S2b,2024-08-01,22.6,True,1.423,small,Healthcare,Health Information Services,False,False,True,0.345,,8.8,0.1095,-0.0059,-0.1358,-0.2951,,
SDGR,2025-05-07,S2b,2025-05-08,23.88,False,1.504,small,Healthcare,Health Information Services,False,False,True,0.627,,8.4,-0.2554,-0.4497,-0.4502,-0.7705,,
SDHC,2024-11-12,S2b,2024-11-13,31.05,True,1.6,small,Real Estate,Real Estate - Development,False,False,True,0.406,,1.8,-0.3311,-0.32,-0.4396,-0.5786,,
SEB,2021-05-04,S1,2021-05-05,3651.57,True,4.239,mid,Industrials,Conglomerates,False,False,True,0.223,,0.6,0.0936,-0.0406,0.0726,0.0642,0.0371,0.0145
SEB,2021-08-03,S2b,2021-08-04,3819.98,False,4.434,mid,Industrials,Conglomerates,False,False,True,0.344,,0.6,-0.0084,-0.0374,0.0573,0.1005,-0.0578,-0.107
SEB,2021-11-02,S2b,2021-11-03,3963.64,False,4.601,mid,Industrials,Conglomerates,False,False,True,0.384,,0.5,0.0061,0.1041,-0.0567,0.1328,-0.0984,-0.0629
SEB,2022-11-01,S2b,2022-11-02,3699.96,True,4.295,mid,Industrials,Conglomerates,False,False,True,0.272,,0.4,0.068,-0.0372,-0.0528,-0.2199,-0.282,-0.8502
SEB,2023-10-30,S1,2023-10-31,3481.25,False,4.041,mid,Industrials,Conglomerates,False,False,True,-0.175,,0.4,-0.0549,-0.2638,-0.2092,-0.5873,-0.0334,-0.7065
SEB,2024-10-29,S1,2024-10-30,2840.45,True,2.758,mid,Industrials,Conglomerates,False,False,True,-0.071,,0.3,-0.0924,-0.0546,0.1637,-0.0227,,
SEDG,2021-05-04,S1,2021-05-05,219.23,True,11.393,large,Technology,Solar,True,False,False,-0.06,69.3,7.6,0.5694,0.4352,0.2144,0.206,0.3383,0.3157
SEDG,2021-08-04,S2b,2021-08-05,286.39,False,14.968,large,Technology,Solar,True,False,True,0.447,91.1,9.6,-0.1681,-0.1906,0.1016,0.1524,-0.3622,-0.4048
SEDG,2021-11-03,S2b,2021-11-04,349.83,False,18.373,large,Technology,Solar,True,False,True,0.557,111.8,10.5,-0.1865,-0.1115,-0.374,-0.1922,-0.7839,-0.7439
SEDG,2022-05-04,S2b,2022-05-05,266.23,True,14.745,large,Technology,Solar,True,False,True,0.616,102.7,7.1,-0.1774,-0.0946,0.102,0.088,-0.7744,-1.0622
SEDG,2022-11-08,S2b,2022-11-09,249.22,False,13.93,large,Technology,Solar,True,False,True,0.59,110.6,5.1,0.1486,0.041,-0.7178,-0.8957,-0.9457,-1.5917
SEDG,2023-05-08,S1,2023-05-09,286.26,True,16.129,large,Technology,Solar,True,False,True,0.441,76.3,5.1,-0.7543,-0.8177,-0.816,-1.1002,-0.9307,-1.3416
SEDG,2023-08-07,S1,2023-08-08,178.45,False,10.092,large,Technology,Solar,True,False,True,0.362,33.9,2.9,-0.5769,-0.6958,-0.8718,-1.0709,-0.8602,-1.3179
SEER,2021-11-09,S2b,2021-11-10,32.26,True,1.989,small,Healthcare,Biotechnology,False,False,False,28.931,,549.0,-0.761,-0.6275,-0.7467,-0.6109,-0.9516,-0.9316
SEER,2022-05-06,S2b,2022-05-09,8.04,False,0.501,small,Healthcare,Biotechnology,False,False,False,52.419,,73.0,-0.1555,-0.103,-0.5473,-0.5968,-0.7438,-1.0916
SEER,2022-11-08,S1,2022-11-09,6.79,False,0.425,small,Healthcare,Biotechnology,False,False,False,0.835,,32.6,-0.4639,-0.5715,-0.7622,-0.94,-0.6495,-1.2955
SEER,2023-05-09,S1,2023-05-10,3.48,True,0.222,micro,Healthcare,Biotechnology,False,False,True,0.224,,14.8,-0.5517,-0.6267,-0.4267,-0.7066,-0.4713,-0.8756
SEER,2023-08-08,S1,2023-08-09,3.09,False,0.198,micro,Healthcare,Biotechnology,False,False,True,0.107,,12.6,-0.4239,-0.5569,-0.4434,-0.6558,-0.2557,-0.7232
SEER,2025-05-13,S2b,2025-05-14,2.11,True,0.135,micro,Healthcare,Biotechnology,False,False,True,0.371,,9.4,-0.0521,-0.2022,-0.1706,-0.4585,,
SEI,2021-08-05,S2b,2021-08-06,6.79,True,0.0,nano,Energy,Oil & Gas Equipment & Services,False,False,True,2.767,,0.0,0.02,0.0024,0.4119,0.4642,0.4771,0.4272
SEI,2021-11-01,S2a,2021-11-02,6.82,False,0.0,nano,Energy,Oil & Gas Equipment & Services,False,False,True,1.405,,0.0,0.4931,0.5899,0.5603,0.7364,0.2657,0.3041
SEI,2022-04-29,S2a,2022-05-02,10.18,False,0.0,nano,Energy,Oil & Gas Equipment & Services,True,False,True,0.985,0.2,0.0,0.045,0.1329,-0.3574,-0.3654,-0.1584,-0.4154
SEI,2022-08-02,S2b,2022-08-03,9.82,False,0.0,nano,Energy,Oil & Gas Equipment & Services,True,False,True,1.465,0.0,0.0,-0.0747,-0.0783,0.0182,-0.0825,0.1728,-0.1522
SEM,2021-08-05,S2b,2021-08-06,34.11,True,4.604,mid,Healthcare,Medical Care Facilities,True,False,True,0.269,10.7,0.8,-0.4068,-0.4244,-0.2268,-0.1745,-0.158,-0.2079
SENS,2021-05-13,S2b,2021-05-14,38.4,True,16.432,large,Healthcare,Medical Devices,False,False,False,14.71,,13166.6,0.9792,0.8498,-0.4115,-0.3885,-0.6167,-0.6382
SENS,2021-11-09,S2a,2021-11-10,74.6,False,33.243,large,Healthcare,Medical Devices,False,False,False,-0.463,,19440.3,-0.6676,-0.5341,-0.689,-0.5532,-0.8598,-0.8397
SENS,2022-05-10,S2a,2022-05-11,20.8,False,9.635,mid,Healthcare,Medical Devices,False,False,False,-0.4,,6475.3,0.1923,0.1691,-0.2404,-0.3075,-0.5519,-0.9201
SENS,2023-08-10,S2b,2023-08-11,13.5,True,6.653,mid,Healthcare,Medical Devices,True,True,True,2.19,268.9,6567.8,-0.1333,-0.266,-0.4296,-0.643,-0.3096,-0.7746
SERA,2022-08-10,S2b,2022-08-11,2.6,True,0.08,micro,Healthcare,Medical Devices,False,False,False,2.9,,506.0,-0.5038,-0.4839,-0.0269,-0.1053,1.8154,1.5069
SF,2021-05-06,S2b,2021-05-07,42.92,True,5.059,mid,Financial,Capital Markets,True,False,True,0.339,10.4,1.9,0.0954,-0.0227,-0.1,-0.0873,-0.1508,-0.1582
SF,2021-08-05,S2b,2021-08-06,41.38,False,4.908,mid,Financial,Capital Markets,True,False,True,0.448,8.2,1.7,0.148,0.1304,-0.0876,-0.0353,-0.0303,-0.0803
SF,2024-11-06,S2b,2024-11-07,74.14,True,8.229,mid,Financial,Capital Markets,True,False,True,0.254,14.8,2.7,-0.2135,-0.1616,0.0856,-0.0546,,
SFIX,2021-06-08,S2b,2021-06-09,64.65,True,1.747,small,Consumer Cyclical,Apparel Retail,False,True,True,0.441,,0.9,-0.6899,-0.8031,-0.8797,-0.8443,-0.9307,-0.9812
SFIX,2023-12-06,S1,2023-12-07,3.8,True,0.103,micro,Consumer Cyclical,Apparel Retail,False,False,True,-0.178,,0.1,-0.0197,-0.1935,0.2184,-0.1259,0.3263,-0.2041
SFST,2024-04-30,S2b,2024-05-01,25.7,True,0.21,micro,Financial,Banks - Regional,True,False,True,0.871,17.8,48.4,0.4821,0.3336,0.358,0.2276,1.2105,0.7352
SG,2024-05-10,S2b,2024-05-13,32.36,True,3.002,mid,Consumer Cyclical,Restaurants,False,False,True,0.262,,5.1,0.1014,-0.0523,-0.5121,-0.653,-0.7967,-1.2564
SGC,2021-04-28,S2b,2021-04-29,21.47,True,0.334,small,Consumer Cyclical,Apparel Manufacturing,True,False,True,0.494,8.6,0.6,-0.0204,-0.1208,-0.3942,-0.3879,-0.6892,-0.7094
SGHT,2022-05-10,S2b,2022-05-11,7.35,True,0.35,small,Healthcare,Medical Devices,False,False,True,0.723,,7.1,0.5347,0.5115,0.3578,0.2907,-0.2694,-0.6375
SGHT,2022-11-10,S1超+S2b,2022-11-11,11.28,False,0.542,small,Healthcare,Medical Devices,False,False,True,0.426,,8.5,-0.1152,-0.1581,-0.8444,-0.9675,-0.5931,-1.1399
SGHT,2023-08-07,S2b,2023-08-08,8.11,True,0.395,small,Healthcare,Medical Devices,False,False,True,0.362,,5.0,-0.4414,-0.5603,-0.2811,-0.4802,-0.4772,-0.9349
SGI,2021-08-04,S2b,2021-08-05,40.63,True,8.292,mid,Consumer Cyclical,"Furnishings, Fixtures & Appliances",True,False,True,0.758,19.9,2.1,-0.071,-0.0935,-0.3571,-0.3064,0.0972,0.0547
SGI,2025-05-12,S2b,2025-05-13,63.45,True,12.62,large,Consumer Cyclical,"Furnishings, Fixtures & Appliances",True,False,True,0.349,45.2,2.4,0.3879,0.2361,0.0059,-0.2735,,
SGU,2021-12-08,S2b,2021-12-09,8.21,True,0.317,small,Energy,Oil & Gas Refining & Marketing,True,False,True,0.291,3.6,0.2,-0.0148,0.1187,-0.0448,0.0991,0.4399,0.4224
SGU,2022-02-02,S2b,2022-02-03,8.17,False,0.308,small,Energy,Oil & Gas Refining & Marketing,True,True,True,0.308,4.8,0.2,-0.0291,0.036,0.1329,0.1946,0.2246,0.0826
SGU,2022-08-03,S2b,2022-08-04,7.74,False,0.281,micro,Energy,Oil & Gas Refining & Marketing,True,True,True,0.551,4.5,0.1,0.1959,0.1917,0.277,0.1806,0.1936,-0.0938
SGU,2023-02-01,S2b,2023-02-02,9.16,True,0.329,small,Energy,Oil & Gas Refining & Marketing,True,True,True,0.328,9.6,0.2,0.2386,0.1504,0.0926,-0.1115,0.1929,-0.2818
SHAK,2021-05-07,S2a,2021-05-10,89.76,True,,,Consumer Cyclical,Restaurants,False,False,True,0.085,,,-0.0661,-0.1826,-0.4654,-0.4328,-0.2605,-0.2782
SHAK,2021-08-06,S2a+S2b,2021-08-09,89.95,False,,,Consumer Cyclical,Restaurants,False,False,True,1.042,,,-0.1744,-0.2162,-0.4543,-0.3979,-0.1595,-0.1988
SHAK,2023-08-04,S2a,2023-08-07,79.79,True,,,Consumer Cyclical,Restaurants,True,False,True,0.178,,,-0.046,-0.1595,0.2183,0.0515,0.4057,-0.0344
SHAK,2023-11-03,S2a,2023-11-06,57.13,False,,,Consumer Cyclical,Restaurants,True,False,True,0.212,,,0.8488,0.6546,1.3308,0.9559,0.6088,0.0305
SHBI,2024-08-09,S2b,2024-08-12,12.02,True,0.399,small,Financial,Banks - Regional,True,True,True,0.435,29.1,20.0,0.3147,0.176,0.2945,0.0743,,
SHC,2023-11-01,S1,2023-11-02,12.81,True,3.643,mid,Healthcare,Diagnostics & Research,True,False,False,0.058,55.7,3.7,-0.1483,-0.3291,0.2381,-0.1055,0.2966,-0.3307
SHC,2024-11-05,S1,2024-11-06,16.11,True,4.582,mid,Healthcare,Diagnostics & Research,True,True,False,0.085,128.7,4.3,-0.2024,-0.1538,-0.0062,-0.1541,,
SHEN,2023-04-28,S2a,2023-05-01,19.55,True,0.982,small,Communication Services,Telecom Services,False,False,True,0.113,,3.7,0.1784,0.1539,-0.35,-0.5716,-0.4179,-0.7987
SHEN,2023-08-02,S2a,2023-08-03,18.48,False,0.929,small,Communication Services,Telecom Services,False,False,True,0.081,,3.4,0.0787,-0.0311,0.0547,-0.1492,-0.3081,-0.7518
SHEN,2024-08-07,S2b,2024-08-08,15.33,True,0.837,small,Communication Services,Telecom Services,True,False,True,0.287,4.1,2.8,-0.2623,-0.4017,-0.2139,-0.4296,,
SHEN,2024-11-07,S2b,2024-11-08,12.9,False,0.704,small,Communication Services,Telecom Services,True,False,True,0.3,3.4,2.3,-0.0998,-0.0504,-0.1552,-0.2905,,
SHLS,2022-05-17,S2b,2022-05-18,13.86,True,1.556,small,Technology,Solar,True,False,False,0.491,227.9,6.7,1.2035,1.1843,0.6948,0.6068,-0.5375,-0.9314
SHLS,2022-11-14,S1+S2b,2022-11-15,27.4,False,3.112,mid,Technology,Solar,True,False,False,0.518,178.0,10.7,-0.0982,-0.1433,-0.4296,-0.5758,-0.8336,-1.3468
SHLS,2023-05-08,S1超+S2b,2023-05-09,24.11,False,3.547,mid,Technology,Solar,True,False,True,0.546,121.1,10.5,-0.4629,-0.5263,-0.6817,-0.9658,-0.7889,-1.1998
SHLS,2023-08-01,S2b,2023-08-02,24.51,True,4.173,mid,Technology,Solar,True,False,True,0.622,91.5,10.7,-0.4166,-0.5231,-0.7634,-0.9638,-0.7895,-1.2074
SHLS,2024-08-06,S1,2024-08-07,5.15,True,0.876,small,Technology,Solar,True,True,True,-0.167,34.1,2.0,-0.1476,-0.3133,-0.0738,-0.308,,
SHO,2021-08-04,S2b,2021-08-05,9.95,True,2.179,mid,Real Estate,REIT - Hotel & Motel,False,False,True,10.244,,9.3,0.0044,-0.0181,-0.0256,0.0251,-0.1406,-0.1831
SHOO,2021-03-16,S2a,2021-03-17,33.63,True,2.778,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,-0.159,,2.3,0.0579,-0.0641,0.096,-0.0291,-0.0245,-0.0393
SHOO,2021-05-06,S2a,2021-05-07,38.38,False,3.175,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,0.009,,2.7,0.1659,0.0478,-0.0541,-0.0414,-0.2086,-0.216
SHOO,2021-08-03,S2a+S2b,2021-08-04,36.83,False,3.026,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,1.793,,2.1,-0.001,-0.03,-0.2063,-0.1632,-0.0834,-0.1326
SHOO,2021-11-04,S2a,2021-11-05,44.62,False,3.632,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,0.532,,2.2,-0.1795,-0.0686,-0.383,-0.1984,-0.2769,-0.2358
SHOO,2022-04-29,S2a+S2b,2022-05-02,38.53,True,3.077,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,0.553,,1.7,-0.2971,-0.2091,-0.196,-0.204,-0.0122,-0.2692
SHOO,2022-07-29,S2a,2022-08-01,30.11,False,2.379,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,0.349,,1.2,0.1144,0.1056,0.0237,-0.1057,0.3779,0.0155
SHOO,2022-11-04,S2a,2022-11-07,28.26,False,2.201,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,0.053,,1.0,0.075,-0.0205,0.1296,-0.0385,0.546,-0.0678
SHOO,2023-05-10,S2a,2023-05-11,30.46,True,2.315,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,-0.172,,1.1,0.027,-0.0499,0.2889,0.0068,-0.1592,-0.6126
SHOO,2023-08-04,S2a,2023-08-07,32.98,False,2.483,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,-0.169,,1.2,0.1519,0.0384,0.2196,0.0527,-0.2394,-0.6795
SHOO,2023-11-09,S2a,2023-11-10,31.28,False,2.334,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,-0.006,,1.2,0.255,0.0645,0.373,-0.0043,0.1867,-0.3998
SHOO,2024-05-02,S2a,2024-05-03,37.57,False,2.755,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,0.192,,1.4,0.1447,0.0232,-0.4557,-0.5783,-0.0352,-0.4737
SHOO,2024-08-01,S2a,2024-08-02,39.67,True,2.881,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,0.178,,1.4,-0.0702,-0.1992,-0.4203,-0.6015,,
SHOO,2024-11-08,S2a,2024-11-11,42.95,False,3.1,mid,Consumer Cyclical,Footwear & Accessories,False,False,True,0.13,,1.4,-0.4037,-0.3836,-0.1091,-0.2636,,
SHOO,2025-05-09,S2a,2025-05-12,25.61,False,1.859,small,Consumer Cyclical,Footwear & Accessories,False,False,True,0.001,,0.8,0.493,0.3141,0.4981,0.2174,,
SHW,2022-07-27,S1,2022-07-28,234.26,True,60.721,large,Basic Materials,Specialty Chemicals,True,False,False,0.092,34.6,2.9,-0.0551,-0.0628,0.1645,0.0209,0.4788,0.0963
SHW,2022-10-25,S1,2022-10-26,213.41,False,55.295,large,Basic Materials,Specialty Chemicals,True,False,True,0.175,28.5,2.6,0.0417,-0.0257,0.0871,-0.0098,0.6565,0.0961
SHW,2023-04-25,S1,2023-04-26,222.32,False,57.336,large,Basic Materials,Specialty Chemicals,True,False,False,0.089,27.2,2.6,0.0436,0.0159,0.3514,0.0763,0.4746,0.0756
SHW,2023-07-25,S1,2023-07-26,273.55,False,70.329,large,Basic Materials,Specialty Chemicals,True,False,False,0.063,27.8,3.0,0.0794,0.0013,0.2545,0.0425,0.2318,-0.2041
SIBN,2021-08-04,S1+S2b,2021-08-05,25.55,True,0.849,small,Healthcare,Medical Devices,False,False,True,0.58,,11.0,-0.2368,-0.2593,-0.3468,-0.296,-0.0681,-0.1107
SIBN,2023-05-02,S2b,2023-05-03,24.27,True,0.852,small,Healthcare,Medical Devices,False,False,True,0.458,,8.0,-0.2596,-0.3327,-0.4149,-0.6862,-0.4236,-0.8507
SIBN,2024-11-12,S1,2024-11-13,13.14,True,0.549,small,Healthcare,Medical Devices,False,False,True,0.186,,3.6,0.4148,0.4258,0.3135,0.1745,,
SIBN,2025-05-06,S1,2025-05-07,17.47,False,0.742,small,Healthcare,Medical Devices,False,False,True,0.249,,4.5,-0.0973,-0.2999,-0.2587,-0.5774,,
SIDU,2022-11-14,S2b,2022-11-15,187.0,True,3.212,mid,Industrials,Aerospace & Defense,False,False,False,9.23,,760.7,-0.8738,-0.919,-0.9642,-1.1104,-0.9936,-1.5068
SIDU,2024-11-14,S2b,2024-11-15,1.2,True,0.005,nano,Industrials,Aerospace & Defense,False,False,True,1.305,,1.2,0.5083,0.4939,-0.2858,-0.4469,,
SIEB,2021-05-17,S2b,2021-05-18,3.99,True,0.125,micro,Financial,Capital Markets,True,False,True,0.279,28.8,2.1,-0.2456,-0.3933,-0.594,-0.5578,-0.4386,-0.4872
SIEB,2021-08-16,S2b,2021-08-17,3.7,False,0.116,micro,Financial,Capital Markets,True,False,True,0.331,24.2,1.9,-0.3973,-0.3882,-0.5432,-0.5177,-0.4459,-0.4587
SIEB,2021-11-15,S2b,2021-11-16,3.27,False,0.101,micro,Financial,Capital Markets,True,False,True,0.356,19.6,1.5,-0.5046,-0.3628,-0.4862,-0.3417,-0.4465,-0.4357
SIEB,2023-05-15,S2b,2023-05-16,2.27,True,0.074,micro,Financial,Capital Markets,True,False,True,0.563,18.5,1.4,-0.2026,-0.3081,0.0308,-0.2765,0.7621,0.2741
SIEB,2024-05-22,S2b,2024-05-23,2.2,True,0.088,micro,Financial,Capital Markets,True,False,True,0.265,9.0,1.2,0.2955,0.1561,1.0636,0.9486,-0.1909,-0.6431
SIEB,2025-05-13,S2b,2025-05-14,3.61,False,0.146,micro,Financial,Capital Markets,True,False,True,0.414,15.0,1.6,-0.2299,-0.38,-0.5014,-0.7893,,
SIF,2023-08-14,S1,2023-08-15,2.4,True,0.015,nano,Industrials,Aerospace & Defense,False,False,True,-0.217,,0.2,0.2542,0.1121,0.5042,0.2379,1.7917,1.3002
SIF,2023-09-28,S1,2023-09-29,3.67,False,0.022,nano,Industrials,Aerospace & Defense,False,False,True,0.019,,0.3,-0.1335,-0.3659,0.267,-0.0933,0.9074,0.3147
SIF,2024-05-09,S2b,2024-05-10,3.15,False,0.019,nano,Industrials,Aerospace & Defense,False,False,True,0.379,,0.2,0.1524,-0.0045,-0.1079,-0.2052,5.1714,4.7174
SIF,2024-08-12,S2a,2024-08-13,3.6,False,0.022,nano,Industrials,Aerospace & Defense,False,False,True,0.339,,0.2,0.0194,-0.1127,0.5639,0.3593,,
SIF,2025-02-14,S2b,2025-02-18,3.28,True,0.02,nano,Industrials,Aerospace & Defense,False,True,True,0.35,,0.2,1.1311,1.0728,2.3537,2.2182,,
SIG,2021-06-10,S1+S2b,2021-06-11,70.52,True,3.716,mid,Consumer Cyclical,Luxury Goods,False,False,True,0.982,,0.8,0.1826,0.066,-0.1668,-0.0975,-0.1879,-0.2413
SIG,2021-09-02,S2b,2021-09-03,78.8,False,4.176,mid,Consumer Cyclical,Luxury Goods,True,False,True,1.014,14.4,0.7,-0.1502,-0.1184,-0.3305,-0.2086,-0.0349,-0.0613
SIGA,2022-05-05,S2b,2022-05-06,4.85,True,0.352,small,Healthcare,Drug Manufacturers - Specialty & Generic,False,True,True,1.189,,12.2,0.3469,0.4154,-0.1575,-0.1776,0.7154,0.4198
SIGA,2022-08-04,S2a,2022-08-05,16.06,False,1.173,small,Healthcare,Drug Manufacturers - Specialty & Generic,False,True,False,0.926,,28.8,-0.6944,-0.6943,-0.7329,-0.8312,-0.5896,-0.8791
SIGA,2022-11-03,S2b,2022-11-04,6.35,False,0.464,small,Healthcare,Drug Manufacturers - Specialty & Generic,True,False,True,13.901,14.7,4.4,-0.3681,-0.4536,-0.3983,-0.5715,-0.1168,-0.6755
SIGA,2024-05-07,S2a+S2b,2024-05-08,6.01,True,0.427,small,Healthcare,Drug Manufacturers - Specialty & Generic,True,False,True,2.055,70.2,8.7,0.0093,-0.1546,-0.199,-0.3054,-0.201,-0.6619
SIGA,2024-08-01,S2a+S2b,2024-08-02,6.97,False,0.497,small,Healthcare,Drug Manufacturers - Specialty & Generic,True,False,True,2.71,56.2,8.0,-0.3356,-0.4646,-0.18,-0.3612,,
SIRI,2021-10-28,S1,2021-10-29,50.85,True,204.326,mega,Communication Services,Entertainment,True,True,False,0.085,3584.7,23.7,0.0294,0.1263,0.0658,0.2059,-0.2633,-0.1964
SIRI,2022-04-28,S1,2022-04-29,52.35,False,206.248,mega,Communication Services,Entertainment,True,True,False,0.062,1676.8,24.0,0.0354,0.0832,-0.3569,-0.3835,-0.4514,-0.7286
SIRI,2023-10-31,S1,2023-11-01,40.33,True,154.864,large,Communication Services,Entertainment,True,False,False,-0.004,1843.6,17.3,-0.3149,-0.5072,-0.368,-0.7373,-0.4808,-1.1362
SITC,2021-10-28,S2b,2021-10-29,6.33,True,1.344,small,Real Estate,REIT - Retail,True,False,True,0.418,18.4,35.3,0.0555,0.1525,-0.1239,0.0162,-0.0849,-0.018
SITE,2021-05-05,S2b,2021-05-06,193.24,True,8.579,mid,Industrials,Industrial Distribution,True,False,True,0.414,73.2,3.2,0.2624,0.1371,-0.3134,-0.3079,-0.2083,-0.2228
SITM,2021-05-05,S1超+S2b,2021-05-06,83.5,True,1.573,small,Technology,Semiconductors,False,False,True,0.635,,14.1,2.4423,2.317,1.2659,1.2714,0.0574,0.0429
SITM,2021-08-05,S1超+S2a+S2b,2021-08-06,187.59,False,3.576,mid,Technology,Semiconductors,False,False,False,1.072,,26.6,0.026,0.0084,-0.2534,-0.2011,-0.2601,-0.31
SITM,2021-11-04,S1超+S2a,2021-11-05,287.43,False,5.534,mid,Technology,Semiconductors,True,False,False,0.929,471.0,31.5,-0.3653,-0.2544,-0.7,-0.5154,-0.6221,-0.5809
SITM,2022-05-05,S2b,2022-05-06,189.2,True,3.981,mid,Technology,Semiconductors,True,False,True,0.977,214.5,18.7,-0.5092,-0.4407,-0.5334,-0.5535,-0.4892,-0.7848
SITM,2024-08-08,S2b,2024-08-09,126.7,True,2.931,mid,Technology,Semiconductors,False,False,False,0.582,,20.9,0.3563,0.2141,0.5751,0.3648,,
SITM,2024-11-07,S2b,2024-11-08,225.45,False,5.267,mid,Technology,Semiconductors,False,False,False,0.624,,31.0,-0.1639,-0.1145,0.4502,0.3149,,
SITM,2025-05-08,S2b,2025-05-09,190.01,False,4.507,mid,Technology,Semiconductors,False,False,False,0.826,,23.1,0.692,0.4775,3.3844,3.0624,,
SJM,2023-02-28,S1,2023-03-01,128.7,True,13.719,large,Consumer Defensive,Packaged Foods,True,False,False,0.077,23.7,1.6,-0.0053,-0.1569,-0.129,-0.448,-0.1835,-0.7313
SJM,2023-08-29,S1,2023-08-30,129.27,False,13.198,large,Consumer Defensive,Packaged Foods,True,False,True,-0.036,19.0,1.6,-0.1496,-0.2847,-0.1734,-0.4407,-0.1712,-0.6395
SJM,2023-12-05,S1,2023-12-06,106.72,False,10.907,large,Consumer Defensive,Packaged Foods,True,False,True,-0.121,14.0,1.3,-0.0018,-0.186,0.0268,-0.3278,-0.0814,-0.6282
SKIL,2022-04-18,S2a,2022-04-19,114.8,True,0.459,small,Consumer Defensive,Education & Training Services,False,True,True,,,,-0.7125,-0.5476,-0.7404,-0.6868,-0.9535,-1.1013
SKIN,2022-05-10,S2a,2022-05-11,10.6,True,1.596,small,Consumer Defensive,Household & Personal Products,False,False,True,0.586,,6.2,-0.0651,-0.0883,0.0085,-0.0586,-0.7415,-1.1096
SKIN,2022-08-09,S2a,2022-08-10,14.0,False,2.112,mid,Consumer Defensive,Household & Personal Products,False,False,True,0.557,,6.7,-0.1329,-0.1129,-0.4943,-0.5733,-0.92,-1.2278
SKIN,2024-08-08,S2a,2024-08-09,1.12,True,0.139,micro,Consumer Defensive,Household & Personal Products,False,True,True,-0.229,,0.4,0.4464,0.3043,0.6875,0.4771,,
SKWD,2023-11-09,S2b,2023-11-10,30.52,True,1.172,small,Financial,Insurance - Property & Casualty,True,False,True,0.531,21.6,163.3,0.2241,0.0335,0.6324,0.2551,0.5672,-0.0194
SKY,2021-05-26,S2b,2021-05-27,51.64,True,2.942,mid,Consumer Cyclical,Residential Construction,True,False,True,0.486,31.1,1.9,0.5178,0.4161,0.0552,0.0518,0.2494,0.2173
SKY,2021-08-04,S2b,2021-08-05,60.06,False,3.436,mid,Consumer Cyclical,Residential Construction,True,False,True,0.867,28.6,2.0,0.2046,0.1821,0.0997,0.1505,0.1289,0.0863
SKY,2022-02-03,S1超,2022-02-04,72.35,False,4.148,mid,Consumer Cyclical,Residential Construction,True,False,True,0.416,21.3,2.1,-0.1099,-0.0398,-0.1432,-0.0771,-0.018,-0.1505
SKY,2022-08-03,S1超+S2b,2022-08-04,64.4,True,3.69,mid,Consumer Cyclical,Residential Construction,True,False,True,0.423,13.3,1.6,-0.0374,-0.0417,0.0528,-0.0436,0.1463,-0.1411
SKY,2022-11-02,S1超+S2b,2022-11-03,47.29,False,2.715,mid,Consumer Cyclical,Residential Construction,True,False,True,0.539,7.2,1.0,0.5705,0.4615,0.258,0.0679,0.9226,0.3415
SKY,2024-08-07,S2b,2024-08-08,82.37,True,4.805,mid,Consumer Cyclical,Residential Construction,True,False,True,0.351,25.3,2.3,0.2611,0.1217,-0.2,-0.4157,,
SKYH,2022-08-11,S2a,2022-08-12,4.3,True,0.127,micro,Real Estate,Real Estate - Development,False,False,True,,,,0.3274,0.3524,0.0465,-0.014,0.9674,0.6807
SKYH,2023-05-12,S2b,2023-05-15,5.49,False,0.0,nano,Real Estate,Real Estate - Development,False,True,True,1.788,,0.0,0.5483,0.4516,1.1858,0.8845,1.2459,0.7771
SKYH,2023-08-14,S2a+S2b,2023-08-15,4.32,True,0.128,micro,Real Estate,Real Estate - Development,True,True,True,3.225,19.3,34.9,1.8542,1.7121,1.331,1.0648,1.3773,0.8858
SKYH,2023-11-09,S2b,2023-11-10,8.19,False,0.125,micro,Real Estate,Real Estate - Development,False,True,False,4.805,,21.6,0.4969,0.3064,0.4042,0.0268,0.1722,-0.4144
SKYH,2024-08-13,S2a,2024-08-14,10.03,True,0.697,small,Real Estate,Real Estate - Development,False,True,False,1.094,,68.0,0.1037,-0.0248,0.0668,-0.1341,,
SKYH,2025-05-13,S2b,2025-05-14,12.32,False,0.415,small,Real Estate,Real Estate - Development,False,True,False,1.327,,26.4,-0.2232,-0.3733,-0.2321,-0.52,,
SKYT,2022-08-17,S1,2022-08-18,17.88,True,0.723,small,Technology,Semiconductors,False,False,True,0.151,,4.2,-0.1611,-0.1212,-0.6258,-0.6626,-0.4295,-0.7773
